daydatetime,aver_speed_offset
2016-03-01 20:48:00,0.364334
2016-03-01 20:50:00,0.352057
2016-03-01 20:52:00,0.348648
2016-03-01 20:54:00,0.345317
2016-03-01 20:56:00,0.348222
2016-03-01 20:58:00,0.347113
2016-03-01 21:00:00,0.327073
2016-03-01 21:02:00,0.312724
2016-03-01 21:04:00,0.350868
2016-03-01 21:06:00,0.320828
2016-03-01 21:08:00,0.268623
2016-03-01 21:10:00,0.308028
2016-03-01 21:12:00,0.371859
2016-03-01 21:14:00,0.389867
2016-03-01 21:16:00,0.351639
2016-03-01 21:18:00,0.313523
2016-03-01 21:20:00,0.296144
2016-03-01 21:22:00,0.333812
2016-03-01 21:24:00,0.314427
2016-03-01 21:26:00,0.337649
2016-03-01 21:28:00,0.296832
2016-03-01 21:30:00,0.296233
2016-03-01 21:32:00,0.284595
2016-03-01 21:34:00,0.306028
2016-03-01 21:36:00,0.287364
2016-03-01 21:38:00,0.324268
2016-03-01 21:40:00,0.287912
2016-03-01 21:42:00,0.326439
2016-03-01 21:44:00,0.297125
2016-03-01 21:46:00,0.315517
2016-03-01 21:48:00,0.329631
2016-03-01 21:50:00,0.326008
2016-03-01 21:52:00,0.351318
2016-03-01 21:54:00,0.354092
2016-03-01 21:56:00,0.33888
2016-03-01 21:58:00,0.291744
2016-03-01 22:00:00,0.286345
2016-03-01 22:02:00,0.287839
2016-03-01 22:04:00,0.314304
2016-03-01 22:06:00,0.322102
2016-03-01 22:08:00,0.287069
2016-03-01 22:10:00,0.323588
2016-03-01 22:12:00,0.336296
2016-03-01 22:14:00,0.29421
2016-03-01 22:16:00,0.272276
2016-03-01 22:18:00,0.288181
2016-03-01 22:20:00,0.305479
2016-03-01 22:22:00,0.320815
2016-03-01 22:24:00,0.34682
2016-03-01 22:26:00,0.365489
2016-03-01 22:28:00,0.341662
2016-03-01 22:30:00,0.329138
2016-03-01 22:32:00,0.33641
2016-03-01 22:34:00,0.292501
2016-03-01 22:36:00,0.282754
2016-03-01 22:38:00,0.272032
2016-03-01 22:40:00,0.28038
2016-03-01 22:42:00,0.268149
2016-03-01 22:44:00,0.27401
2016-03-01 22:46:00,0.281842
2016-03-01 22:48:00,0.256205
2016-03-01 22:50:00,0.25711
2016-03-01 22:52:00,0.254253
2016-03-01 22:54:00,0.272289
2016-03-01 22:56:00,0.258137
2016-03-01 22:58:00,0.273095
2016-03-01 23:00:00,0.259606
2016-03-01 23:02:00,0.31395
2016-03-01 23:04:00,0.241835
2016-03-01 23:06:00,0.250034
2016-03-01 23:08:00,0.291953
2016-03-01 23:10:00,0.270153
2016-03-01 23:12:00,0.336678
2016-03-01 23:14:00,0.328216
2016-03-01 23:16:00,0.287499
2016-03-01 23:18:00,0.286782
2016-03-01 23:20:00,0.276341
2016-03-01 23:22:00,0.244955
2016-03-01 23:24:00,0.22332
2016-03-01 23:26:00,0.233549
2016-03-01 23:28:00,0.266618
2016-03-01 23:30:00,0.274334
2016-03-01 23:32:00,0.293448
2016-03-01 23:34:00,0.271821
2016-03-01 23:36:00,0.290251
2016-03-01 23:38:00,0.265568
2016-03-01 23:40:00,0.28704
2016-03-01 23:42:00,0.269513
2016-03-01 23:44:00,0.246316
2016-03-01 23:46:00,0.286941
2016-03-01 23:48:00,0.281234
2016-03-01 23:50:00,0.2399
2016-03-01 23:52:00,0.264698
2016-03-01 23:54:00,0.225745
2016-03-01 23:56:00,0.251777
2016-03-01 23:58:00,0.250085
2016-03-02 00:00:00,0.309075
2016-03-02 00:02:00,0.302735
2016-03-02 00:04:00,0.247438
2016-03-02 00:06:00,0.235342
2016-03-02 00:08:00,0.212826
2016-03-02 00:10:00,0.220317
2016-03-02 00:12:00,0.211964
2016-03-02 00:14:00,0.274129
2016-03-02 00:16:00,0.220827
2016-03-02 00:18:00,0.237028
2016-03-02 00:20:00,0.239396
2016-03-02 00:22:00,0.208657
2016-03-02 00:24:00,0.222428
2016-03-02 00:26:00,0.23188
2016-03-02 00:28:00,0.242812
2016-03-02 00:30:00,0.224643
2016-03-02 00:32:00,0.19244
2016-03-02 00:34:00,0.23292
2016-03-02 00:36:00,0.236475
2016-03-02 00:38:00,0.282301
2016-03-02 00:40:00,0.26028
2016-03-02 00:42:00,0.20436
2016-03-02 00:44:00,0.205095
2016-03-02 00:46:00,0.228091
2016-03-02 00:48:00,0.225902
2016-03-02 00:50:00,0.204462
2016-03-02 00:52:00,0.262639
2016-03-02 00:54:00,0.239295
2016-03-02 00:56:00,0.243084
2016-03-02 00:58:00,0.255798
